client,facility,system,device,channo,channame,chanunits,description
Shell,Olympus,MIS,Derived,1076,Riser L Tension,kips,"Output Riser L Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1077,Riser M Load PT1,kips,"Output Riser M Load PT1, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1078,Riser M Load PT2,kips,"Output Riser M Load PT2, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1079,Riser M Load PT3,kips,"Output Riser M Load PT3, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1080,Riser M Load PT4,kips,"Output Riser M Load PT4, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1081,Riser M PT1 Diff,psi,"Output Riser M PT1 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1082,Riser M PT2 Diff,psi,"Output Riser M PT2 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1083,Riser M PT3 Diff,psi,"Output Riser M PT3 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1084,Riser M PT4 Diff,psi,"Output Riser M PT4 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1085,Riser M Tension,kips,"Output Riser M Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1086,Riser N Load PT1,kips,"Output Riser N Load PT1, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1087,Riser N Load PT2,kips,"Output Riser N Load PT2, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1088,Riser N Load PT3,kips,"Output Riser N Load PT3, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1089,Riser N Load PT4,kips,"Output Riser N Load PT4, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1090,Riser N Load PT5,kips,"Output Riser N Load PT5, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1091,Riser N Load PT6,kips,"Output Riser N Load PT6, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1092,Riser N Load PT7,kips,"Output Riser N Load PT7, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1093,Riser N Load PT8,kips,"Output Riser N Load PT8, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1094,Riser N PT1 Diff,psi,"Output Riser N PT1 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1095,Riser N PT2 Diff,psi,"Output Riser N PT2 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1096,Riser N PT3 Diff,psi,"Output Riser N PT3 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1097,Riser N PT4 Diff,psi,"Output Riser N PT4 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1098,Riser N PT5 Diff,psi,"Output Riser N PT5 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1099,Riser N PT6 Diff,psi,"Output Riser N PT6 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1100,Riser N PT7 Diff,psi,"Output Riser N PT7 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1101,Riser N PT8 Diff,psi,"Output Riser N PT8 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1102,Riser N Tension,kips,"Output Riser N Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1103,Riser O Load PT1,kips,"Output Riser O Load PT1, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1104,Riser O Load PT2,kips,"Output Riser O Load PT2, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1105,Riser O Load PT3,kips,"Output Riser O Load PT3, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1106,Riser O Load PT4,kips,"Output Riser O Load PT4, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1107,Riser O Load PT5,kips,"Output Riser O Load PT5, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1108,Riser O Load PT6,kips,"Output Riser O Load PT6, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1109,Riser O Load PT7,kips,"Output Riser O Load PT7, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1110,Riser O Load PT8,kips,"Output Riser O Load PT8, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1111,Riser O PT1 Diff,psi,"Output Riser O PT1 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1112,Riser O PT2 Diff,psi,"Output Riser O PT2 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1113,Riser O PT3 Diff,psi,"Output Riser O PT3 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1114,Riser O PT4 Diff,psi,"Output Riser O PT4 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1115,Riser O PT5 Diff,psi,"Output Riser O PT5 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1116,Riser O PT6 Diff,psi,"Output Riser O PT6 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1117,Riser O PT7 Diff,psi,"Output Riser O PT7 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1118,Riser O PT8 Diff,psi,"Output Riser O PT8 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1119,Riser O Tension,kips,"Output Riser O Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1120,Riser P Load PT1,kips,"Output Riser P Load PT1, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1121,Riser P Load PT2,kips,"Output Riser P Load PT2, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1122,Riser P Load PT3,kips,"Output Riser P Load PT3, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1123,Riser P Load PT4,kips,"Output Riser P Load PT4, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1124,Riser P PT1 Diff,psi,"Output Riser P PT1 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1125,Riser P PT2 Diff,psi,"Output Riser P PT2 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1126,Riser P PT3 Diff,psi,"Output Riser P PT3 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1127,Riser P PT4 Diff,psi,"Output Riser P PT4 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1128,Riser P Tension,kips,"Output Riser P Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1129,Riser Q Load PT1,kips,"Output Riser Q Load PT1, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1130,Riser Q Load PT2,kips,"Output Riser Q Load PT2, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1131,Riser Q Load PT3,kips,"Output Riser Q Load PT3, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1132,Riser Q Load PT4,kips,"Output Riser Q Load PT4, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1133,Riser Q PT1 Diff,psi,"Output Riser Q PT1 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1134,Riser Q PT2 Diff,psi,"Output Riser Q PT2 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1135,Riser Q PT3 Diff,psi,"Output Riser Q PT3 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1136,Riser Q PT4 Diff,psi,"Output Riser Q PT4 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1137,Riser Q Tension,kips,"Output Riser Q Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1138,Riser R Load PT1,kips,"Output Riser R Load PT1, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1139,Riser R Load PT2,kips,"Output Riser R Load PT2, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1140,Riser R Load PT3,kips,"Output Riser R Load PT3, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1141,Riser R Load PT4,kips,"Output Riser R Load PT4, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1142,Riser R PT1 Diff,psi,"Output Riser R PT1 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1143,Riser R PT2 Diff,psi,"Output Riser R PT2 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1144,Riser R PT3 Diff,psi,"Output Riser R PT3 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1145,Riser R PT4 Diff,psi,"Output Riser R PT4 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1146,Riser R Tension,kips,"Output Riser R Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1147,Riser S Load PT1,kips,"Output Riser S Load PT1, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1148,Riser S Load PT2,kips,"Output Riser S Load PT2, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1149,Riser S Load PT3,kips,"Output Riser S Load PT3, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1150,Riser S Load PT4,kips,"Output Riser S Load PT4, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1151,Riser S Load PT5,kips,"Output Riser S Load PT5, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1152,Riser S Load PT6,kips,"Output Riser S Load PT6, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1153,Riser S Load PT7,kips,"Output Riser S Load PT7, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1154,Riser S Load PT8,kips,"Output Riser S Load PT8, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1155,Riser S PT1 Diff,psi,"Output Riser S PT1 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1156,Riser S PT2 Diff,psi,"Output Riser S PT2 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1157,Riser S PT3 Diff,psi,"Output Riser S PT3 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1158,Riser S PT4 Diff,psi,"Output Riser S PT4 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1159,Riser S PT5 Diff,psi,"Output Riser S PT5 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1160,Riser S PT6 Diff,psi,"Output Riser S PT6 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1161,Riser S PT7 Diff,psi,"Output Riser S PT7 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1162,Riser S PT8 Diff,psi,"Output Riser S PT8 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1163,Riser S Tension,kips,"Output Riser S Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1164,Riser T Load PT1,kips,"Output Riser T Load PT1, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1165,Riser T Load PT2,kips,"Output Riser T Load PT2, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1166,Riser T Load PT3,kips,"Output Riser T Load PT3, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1167,Riser T Load PT4,kips,"Output Riser T Load PT4, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1168,Riser T Load PT5,kips,"Output Riser T Load PT5, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1169,Riser T Load PT6,kips,"Output Riser T Load PT6, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1170,Riser T Load PT7,kips,"Output Riser T Load PT7, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1171,Riser T Load PT8,kips,"Output Riser T Load PT8, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1172,Riser T PT1 Diff,psi,"Output Riser T PT1 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1173,Riser T PT2 Diff,psi,"Output Riser T PT2 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1174,Riser T PT3 Diff,psi,"Output Riser T PT3 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1175,Riser T PT4 Diff,psi,"Output Riser T PT4 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1176,Riser T PT5 Diff,psi,"Output Riser T PT5 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1177,Riser T PT6 Diff,psi,"Output Riser T PT6 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1178,Riser T PT7 Diff,psi,"Output Riser T PT7 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1179,Riser T PT8 Diff,psi,"Output Riser T PT8 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1180,Riser T Tension,kips,"Output Riser T Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1181,Riser U Load PT1,kips,"Output Riser U Load PT1, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1182,Riser U Load PT2,kips,"Output Riser U Load PT2, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1183,Riser U Load PT3,kips,"Output Riser U Load PT3, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1184,Riser U Load PT4,kips,"Output Riser U Load PT4, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1185,Riser U PT1 Diff,psi,"Output Riser U PT1 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1186,Riser U PT2 Diff,psi,"Output Riser U PT2 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1187,Riser U PT3 Diff,psi,"Output Riser U PT3 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1188,Riser U PT4 Diff,psi,"Output Riser U PT4 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1189,Riser U Tension,kips,"Output Riser U Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1190,Riser V Load PT1,kips,"Output Riser V Load PT1, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1191,Riser V Load PT2,kips,"Output Riser V Load PT2, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1192,Riser V Load PT3,kips,"Output Riser V Load PT3, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1193,Riser V Load PT4,kips,"Output Riser V Load PT4, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1194,Riser V PT1 Diff,psi,"Output Riser V PT1 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1195,Riser V PT2 Diff,psi,"Output Riser V PT2 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1196,Riser V PT3 Diff,psi,"Output Riser V PT3 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1197,Riser V PT4 Diff,psi,"Output Riser V PT4 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1198,Riser V Tension,kips,"Output Riser V Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1199,Riser W Load PT1,kips,"Output Riser W Load PT1, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1200,Riser W Load PT2,kips,"Output Riser W Load PT2, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1201,Riser W Load PT3,kips,"Output Riser W Load PT3, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1202,Riser W Load PT4,kips,"Output Riser W Load PT4, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1203,Riser W PT1 Diff,psi,"Output Riser W PT1 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1204,Riser W PT2 Diff,psi,"Output Riser W PT2 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1205,Riser W PT3 Diff,psi,"Output Riser W PT3 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1206,Riser W PT4 Diff,psi,"Output Riser W PT4 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1207,Riser W Tension,kips,"Output Riser W Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1208,Riser X Load PT1,kips,"Output Riser X Load PT1, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1209,Riser X Load PT2,kips,"Output Riser X Load PT2, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1210,Riser X Load PT3,kips,"Output Riser X Load PT3, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1211,Riser X Load PT4,kips,"Output Riser X Load PT4, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1212,Riser X PT1 Diff,psi,"Output Riser X PT1 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1213,Riser X PT2 Diff,psi,"Output Riser X PT2 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1214,Riser X PT3 Diff,psi,"Output Riser X PT3 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1215,Riser X PT4 Diff,psi,"Output Riser X PT4 Diff, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1216,Riser X Tension,kips,"Output Riser X Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1217,DCS Link Health,bool,
Shell,Olympus,MIS,Derived,1218,North Airgap,ft,Raw Airgap data with outliers removed.
Shell,Olympus,MIS,Derived,1219,North Sig Wave Ht,ft,4*standard deviation of derive(North Airgap). A 20 minute running value of standar deviation is used.
Shell,Olympus,MIS,Derived,1220,North Wave Period,sec,Average zero up crossings period determined over a running 20 minute interval.
Shell,Olympus,MIS,Derived,1221,North Draft,ft,"Draft at the X,Y position of the North Airgap sensor."
Shell,Olympus,MIS,Derived,1222,East Airgap,ft,Raw Airgap data with outliers removed.
Shell,Olympus,MIS,Derived,1223,East Sig Wave Ht,ft,4*standard deviation of derive(East Airgap). A 20 minute running value of standar deviation is used.
Shell,Olympus,MIS,Derived,1224,East Wave Period,sec,Average zero up crossings period determined over a running 20 minute interval.
Shell,Olympus,MIS,Derived,1225,East Draft,ft,"Draft at the X,Y position of the East Airgap sensor."
Shell,Olympus,MIS,Derived,1226,South Airgap,ft,Raw Airgap data with outliers removed.
Shell,Olympus,MIS,Derived,1227,South Sig Wave Ht,ft,4*standard deviation of derive(South Airgap). A 20 minute running value of standar deviation is used.
Shell,Olympus,MIS,Derived,1228,South Wave Period,sec,Average zero up crossings period determined over a running 20 minute interval.
Shell,Olympus,MIS,Derived,1229,South Draft,ft,"Draft at the X,Y position of the South Airgap sensor."
Shell,Olympus,MIS,Derived,1230,West Airgap,ft,Raw Airgap data with outliers removed.
Shell,Olympus,MIS,Derived,1231,West Sig Wave Ht,ft,4*standard deviation of derive(West Airgap). A 20 minute running value of standar deviation is used.
Shell,Olympus,MIS,Derived,1232,West Wave Period,sec,Average zero up crossings period determined over a running 20 minute interval.
Shell,Olympus,MIS,Derived,1233,West Draft,ft,"Draft at the X,Y position of the West Airgap sensor."
Shell,Olympus,MIS,Derived,1234,Best Sig Wave Ht,ft,Best significant wave height from 4 airgaps.
Shell,Olympus,MIS,Derived,1235,Best Wave Period,sec,Best mean zero-upcrossing wave period from 4 airgaps.
Shell,Olympus,MIS,Derived,1236,CL Draft from Airgaps,ft,"Draft at the 0,0 position of the platform."
Shell,Olympus,MIS,Derived,1237,List from Airgaps,deg,Derived from airgap running average of 20 minutes roll angle of rotation about the local body longitudinal (x) axis at vessel origin.
Shell,Olympus,MIS,Derived,1238,Trim from Airgaps,deg,Derived from airgap running average of 20 minutes pitch angle of rotation about the local body longitudinal (y) axis at vessel origin.
Shell,Olympus,MIS,Derived,1239,CL Draft from 6DOF,ft,"Derived draft from 6DoF at the 0,0 position of the platform."
Shell,Olympus,MIS,Derived,1240,List From Drafts,deg,Derived from drafts running average of 20 minutes roll angle of rotation about the local body longitudinal (x) axis at vessel origin.
Shell,Olympus,MIS,Derived,1241,Trim From Drafts,deg,Derived from drafts running average of 20 minutes pitch angle of rotation about the local body longitudinal (y) axis at vessel origin.
Shell,Olympus,MIS,Derived,1242,CL Draft,ft,"Derived draft at the 0,0 position of the platform, computed from 4 airgaps and 6DoF."
Shell,Olympus,MIS,Derived,1243,North Draft Delta,ft,
Shell,Olympus,MIS,Derived,1244,East Draft Delta,ft,
Shell,Olympus,MIS,Derived,1245,West Draft Delta,ft,
Shell,Olympus,MIS,Derived,1246,South Draft Delta,ft,
Shell,Olympus,MIS,Derived,1247,MAS Tendon Tension 1,kips,"Data QA applied on Tendon Tension 1, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1248,MAS Tendon Tension 4,kips,"Data QA applied on Tendon Tension 4, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1249,MAS Tendon Tension 5,kips,"Data QA applied on Tendon Tension 5, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1250,MAS Tendon Tension 8,kips,"Data QA applied on Tendon Tension 8, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1251,MAS Tendon Tension 9,kips,"Data QA applied on Tendon Tension 9, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1252,MAS Tendon Tension 12,kips,"Data QA applied on Tendon Tension 12, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1253,MAS Tendon Tension 13,kips,"Data QA applied on Tendon Tension 13, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1254,MAS Tendon Tension 16,kips,"Data QA applied on Tendon Tension 16, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1255,MAS Riser A Tension,kips,"Data QA applied on Riser A Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1256,MAS Riser B Tension,kips,"Data QA applied on Riser B Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1257,MAS Riser C Tension,kips,"Data QA applied on Riser C Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1258,MAS Riser D Tension,kips,"Data QA applied on Riser D Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1259,MAS Riser E Tension,kips,"Data QA applied on Riser E Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1260,MAS Riser F Tension,kips,"Data QA applied on Riser F Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1261,MAS Riser G Tension,kips,"Data QA applied on Riser G Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1262,MAS Riser H Tension,kips,"Data QA applied on Riser H Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1263,MAS Riser I Tension,kips,"Data QA applied on Riser I Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1264,MAS Riser J Tension,kips,"Data QA applied on Riser J Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1265,MAS Riser K Tension,kips,"Data QA applied on Riser K Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1266,MAS Riser L Tension,kips,"Data QA applied on Riser L Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1267,MAS Riser M Tension,kips,"Data QA applied on Riser M Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1268,MAS Riser N Tension,kips,"Data QA applied on Riser N Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1269,MAS Riser O Tension,kips,"Data QA applied on Riser O Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1270,MAS Riser P Tension,kips,"Data QA applied on Riser P Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1271,MAS Riser Q Tension,kips,"Data QA applied on Riser Q Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1272,MAS Riser R Tension,kips,"Data QA applied on Riser R Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1273,MAS Riser S Tension,kips,"Data QA applied on Riser S Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1274,MAS Riser T Tension,kips,"Data QA applied on Riser T Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1275,MAS Riser U Tension,kips,"Data QA applied on Riser U Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1276,MAS Riser V Tension,kips,"Data QA applied on Riser V Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1277,MAS Riser W Tension,kips,"Data QA applied on Riser W Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1278,MAS Riser X Tension,kips,"Data QA applied on Riser X Tension, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1279,OL ILST_100B1_FWKO,%,"Data QA applied on ILST_100B1_FWKO, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1280,OL ILST_100B2_FWKO,%,"Data QA applied on ILST_100B2_FWKO, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1281,OL ILST_100B3_FWKO,%,"Data QA applied on ILST_100B3_FWKO, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1282,OL ILST_300B_BOT,%,"Data QA applied on ILST_300B_BOT, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1283,OL ILT_100B1_FWKO,%,"Data QA applied on ILT_100B1_FWKO, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1284,OL ILT_1150A1_SMP,%,"Data QA applied on ILT_1150A1_SMP, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1285,OL ILT_1166B1_SLOP_TNK,%,"Data QA applied on ILT_1166B1_SLOP_TNK, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1286,OL ILT_120B1_TEST_SEP,%,"Data QA applied on ILT_120B1_TEST_SEP, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1287,OL ILT_300B1_BOT,%,"Data QA applied on ILT_300B1_BOT, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1288,OL ILT_320B1_WOT,%,"Data QA applied on ILT_320B1_WOT, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1289,OL LST_1007A_FGC_A1,%,"Data QA applied on LST_1007A_FGC_A1, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1290,OL LST_100A_FWKO,%,"Data QA applied on LST_100A_FWKO, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1291,OL LST_1016A_FGC_A2,%,"Data QA applied on LST_1016A_FGC_A2, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1292,OL LST_1057A_FGC_B1,%,"Data QA applied on LST_1057A_FGC_B1, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1293,OL LST_1066A_FGC_B2,%,"Data QA applied on LST_1066A_FGC_B2, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1294,OL LST_1091A_SEAL_GAS,%,"Data QA applied on LST_1091A_SEAL_GAS, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1295,OL LST_1092A_SEAL_GAS,%,"Data QA applied on LST_1092A_SEAL_GAS, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1296,OL LST_1101A_GLC,%,"Data QA applied on LST_1101A_GLC, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1297,OL LST_110A_HP_SEP,%,"Data QA applied on LST_110A_HP_SEP, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1298,OL LST_1110A_SEAL_GAS,%,"Data QA applied on LST_1110A_SEAL_GAS, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1299,OL LST_1150A_SMP_CAISSON,%,"Data QA applied on LST_1150A_SMP_CAISSON, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1300,OL LST_1153A_PRE_SMP_OIL,%,"Data QA applied on LST_1153A_PRE_SMP_OIL, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1301,OL LST_1166A_OIL_BUCKET,%,"Data QA applied on LST_1166A_OIL_BUCKET, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1302,OL LST_1166C_SLOP_TNK,%,"Data QA applied on LST_1166C_SLOP_TNK, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1303,OL LST_120A_TEST_SEP_OIL,%,"Data QA applied on LST_120A_TEST_SEP_OIL, computed by BMT WinMon."
Shell,Olympus,MIS,Derived,1304,OL LST_120B_TEST_SEP_WTR,%,"Data QA applied on LST_120B_TEST_SEP_WTR, computed by BMT WinMon."
