client,facility,system,device,channo,channame,chanunits,description
Shell,Perdido,MIS,Derived ML Current,839,MISMAS Watchdog,counter,Indicates whether the MISMAS software is communicating to BMT WinMon or not.
Shell,Perdido,MIS,Derived AWOS,840,AWOS Air Temperature Avg,degF,AWOS running average of 20 minutes air temperature at sensor location.
Shell,Perdido,MIS,Derived AWOS,841,AWOS Dew Point Avg,degF,AWOS running average of 20 minutes dew point at sensor location.
Shell,Perdido,MIS,Derived AWOS,842,AWOS Altimeter Avg,inHg,AWOS running average of 20 minutes altimeter.
Shell,Perdido,MIS,Derived AWOS,843,AWOS Cloud Height Avg,ft,AWOS running average of 20 minutes cloud height.
Shell,Perdido,MIS,Derived AWOS,844,AWOS Visibility Avg,mile,AWOS running average of 20 minutes visibility.
Shell,Perdido,MIS,Derived Lidar,845,Lidar Air Temp Avg,degF,Lidar running average of 20 minutes air temperature at sensor location.
Shell,Perdido,MIS,Derived Lidar,846,Lidar Air Pressure Avg,inHg,Lidar running average of 20 minutes air pressure at sensor location.
Shell,Perdido,MIS,Derived Lidar,847,Lidar Wind Spd,knots,Lidar wind speed at the sensor location.
Shell,Perdido,MIS,Derived Lidar,848,Lidar Wind Dir,degT,Lidar wind direction from true north at the sensor location.
Shell,Perdido,MIS,Derived Lidar,849,Lidar North Wind Spd,knots,Lidar wind speed component along True North Direction at the sensor location. Lidar North Wind Spd = derived(Lidar Wind Spd) * cos(derived(Lidar Wind Dir)).
Shell,Perdido,MIS,Derived Lidar,850,Lidar East Wind Spd,knots,Lidar wind speed component along True East Direction at the sensor location. Lidar East Wind Spd = derived(Lidar Wind Spd) * sin(derived(Lidar Wind Dir)).
Shell,Perdido,MIS,Derived Lidar,851,Lidar 3sec Wind Spd,knots,The 3 seconds running average of derived(Lidar Wind Spd) at the sensor location.
Shell,Perdido,MIS,Derived Lidar,852,Lidar 3sec Wind Dir,degT,"The 3 seconds running average of derived(Lidar Wind Dir), referring to the true north at the sensor location."
Shell,Perdido,MIS,Derived Lidar,853,Lidar 2min Wind Spd,knots,The 2 minutes running average of derived(Lidar Wind Spd) at the sensor location.
Shell,Perdido,MIS,Derived Lidar,854,Lidar 2min Wind Dir,degT,"The 2 minutes running average of derived(Lidar Wind Dir), referring to the true north at the sensor location."
Shell,Perdido,MIS,Derived Lidar,855,Lidar 10min Wind Spd,knots,The 10 minutes running average of derived(Lidar Wind Spd) at the sensor location.
Shell,Perdido,MIS,Derived Lidar,856,Lidar 10min Wind Dir,degT,"The 10 minutes running average of derived(Lidar Wind Dir), referring to the true north at the sensor location."
Shell,Perdido,MIS,Derived Lidar,857,Lidar 1hr Wind Spd,knots,The 1 hour running average of derived(Lidar Wind Spd) at the sensor location.
Shell,Perdido,MIS,Derived Lidar,858,Lidar 1hr Wind Dir,degT,"The 1 hour running average of derived(Lidar Wind Dir), referring to the true north at the sensor location."
Shell,Perdido,MIS,Derived Lidar,859,Lidar 3sec Wind Spd 10m,knots,"The 3 seconds running average of derived(Lidar Wind Spd), which has been corrected to a reporting height of 10m."
Shell,Perdido,MIS,Derived Lidar,860,Lidar 2min Wind Spd 10m,knots,"The 2 minutes running average of derived(Lidar Wind Spd), which has been corrected to a reporting height of 10m."
Shell,Perdido,MIS,Derived Lidar,861,Lidar 10min Wind Spd 10m,knots,"The 10 minutes running average of derived(Lidar Wind Spd), which has been corrected to a reporting height of 10m."
Shell,Perdido,MIS,Derived Lidar,862,Lidar 1hr Wind Spd 10m,knots,"The 1 hour running average of derived(Lidar Wind Spd), which has been corrected to a reporting height of 10m."
Shell,Perdido,MIS,Derived Riser,863,Riser S-A Load PT1,kips,"Output Riser S-A Load PT1, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,864,Riser S-A Load PT2,kips,"Output Riser S-A Load PT2, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,865,Riser S-A Load PT3,kips,"Output Riser S-A Load PT3, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,866,Riser S-A Load PT4,kips,"Output Riser S-A Load PT4, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,867,Riser S-A PT1 Diff,psi,"Output Riser S-A PT1 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,868,Riser S-A PT2 Diff,psi,"Output Riser S-A PT2 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,869,Riser S-A PT3 Diff,psi,"Output Riser S-A PT3 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,870,Riser S-A PT4 Diff,psi,"Output Riser S-A PT4 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,871,Riser S-A Tension,kips,"Output Riser S-A Tension, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,872,Riser S-A TF,#,"Output Riser S-A TF, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,873,Riser S-A Stroke Rel,ft,"Output Riser S-A Stroke Rel, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,874,Riser S-B Load PT1,kips,"Output Riser S-B Load PT1, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,875,Riser S-B Load PT2,kips,"Output Riser S-B Load PT2, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,876,Riser S-B Load PT3,kips,"Output Riser S-B Load PT3, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,877,Riser S-B Load PT4,kips,"Output Riser S-B Load PT4, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,878,Riser S-B PT1 Diff,psi,"Output Riser S-B PT1 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,879,Riser S-B PT2 Diff,psi,"Output Riser S-B PT2 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,880,Riser S-B PT3 Diff,psi,"Output Riser S-B PT3 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,881,Riser S-B PT4 Diff,psi,"Output Riser S-B PT4 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,882,Riser S-B Tension,kips,"Output Riser S-B Tension, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,883,Riser S-B TF,#,"Output Riser S-B TF, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,884,Riser S-B Stroke Rel,ft,"Output Riser S-B Stroke Rel, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,885,Riser S-C Load PT1,kips,"Output Riser S-C Load PT1, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,886,Riser S-C Load PT2,kips,"Output Riser S-C Load PT2, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,887,Riser S-C Load PT3,kips,"Output Riser S-C Load PT3, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,888,Riser S-C Load PT4,kips,"Output Riser S-C Load PT4, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,889,Riser S-C PT1 Diff,psi,"Output Riser S-C PT1 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,890,Riser S-C PT2 Diff,psi,"Output Riser S-C PT2 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,891,Riser S-C PT3 Diff,psi,"Output Riser S-C PT3 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,892,Riser S-C PT4 Diff,psi,"Output Riser S-C PT4 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,893,Riser S-C Tension,kips,"Output Riser S-C Tension, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,894,Riser S-C TF,#,"Output Riser S-C TF, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,895,Riser S-C Stroke Rel,ft,"Output Riser S-C Stroke Rel, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,896,Riser S-D Load PT1,kips,"Output Riser S-D Load PT1, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,897,Riser S-D Load PT2,kips,"Output Riser S-D Load PT2, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,898,Riser S-D Load PT3,kips,"Output Riser S-D Load PT3, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,899,Riser S-D Load PT4,kips,"Output Riser S-D Load PT4, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,900,Riser S-D PT1 Diff,psi,"Output Riser S-D PT1 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,901,Riser S-D PT2 Diff,psi,"Output Riser S-D PT2 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,902,Riser S-D PT3 Diff,psi,"Output Riser S-D PT3 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,903,Riser S-D PT4 Diff,psi,"Output Riser S-D PT4 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,904,Riser S-D Tension,kips,"Output Riser S-D Tension, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,905,Riser S-D TF,#,"Output Riser S-D TF, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,906,Riser S-D Stroke Rel,ft,"Output Riser S-D Stroke Rel, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,907,Riser S-E Load PT1,kips,"Output Riser S-E Load PT1, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,908,Riser S-E Load PT2,kips,"Output Riser S-E Load PT2, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,909,Riser S-E Load PT3,kips,"Output Riser S-E Load PT3, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,910,Riser S-E Load PT4,kips,"Output Riser S-E Load PT4, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,911,Riser S-E PT1 Diff,psi,"Output Riser S-E PT1 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,912,Riser S-E PT2 Diff,psi,"Output Riser S-E PT2 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,913,Riser S-E PT3 Diff,psi,"Output Riser S-E PT3 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,914,Riser S-E PT4 Diff,psi,"Output Riser S-E PT4 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,915,Riser S-E Tension,kips,"Output Riser S-E Tension, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,916,Riser S-E TF,#,"Output Riser S-E TF, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,917,Riser S-E Stroke Rel,ft,"Output Riser S-E Stroke Rel, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,918,Riser S-DCR Load PT1,kips,"Output Riser S-DCR Load PT1, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,919,Riser S-DCR Load PT2,kips,"Output Riser S-DCR Load PT2, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,920,Riser S-DCR Load PT3,kips,"Output Riser S-DCR Load PT3, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,921,Riser S-DCR Load PT4,kips,"Output Riser S-DCR Load PT4, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,922,Riser S-DCR PT1 Diff,psi,"Output Riser S-DCR PT1 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,923,Riser S-DCR PT2 Diff,psi,"Output Riser S-DCR PT2 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,924,Riser S-DCR PT3 Diff,psi,"Output Riser S-DCR PT3 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,925,Riser S-DCR PT4 Diff,psi,"Output Riser S-DCR PT4 Diff, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,926,Riser S-DCR Tension,kips,"Output Riser S-DCR Tension, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,927,Riser S-DCR TF,#,"Output Riser S-DCR TF, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Riser,928,Riser S-DCR Stroke Rel,ft,"Output Riser S-DCR Stroke Rel, computed by BMT WinMon."
Shell,Perdido,MIS,Derived Tank,929,Methanol1 Tank Wght,kips,Derived tank weight from Methanol1 Tank Level channel.
Shell,Perdido,MIS,Derived Tank,930,Methanol2 Tank Wght,kips,Derived tank weight from Methanol2 Tank Level channel.
Shell,Perdido,MIS,Derived Tank,931,LDHI Tank Wght,kips,Derived tank weight from LDHI Tank Level channel.
Shell,Perdido,MIS,Derived Tank,932,Drill Water Tank Wght,kips,Derived tank weight from Drill Water Tank Level channel.
Shell,Perdido,MIS,Derived Tank,933,Diesel Oil Tank Wght,kips,Derived tank weight from Diesel Oil Tank Level channel.
Shell,Perdido,MIS,Derived Tank,934,Hull Dead Oil1 Tank Wght,kips,Derived tank weight from Hull Dead Oil1 Tank Level channel.
Shell,Perdido,MIS,Derived Tank,935,Hull Dead Oil2 Tank Wght,kips,Derived tank weight from Hull Dead Oil2 Tank Level channel.
Shell,Perdido,MIS,Derived Tank,936,3NVB Ballast Tank Wght,kips,Derived tank weight from 3NVB Ballast Tank Level channel.
Shell,Perdido,MIS,Derived Tank,937,3EVB Ballast Tank Wght,kips,Derived tank weight from 3EVB Ballast Tank Level channel.
Shell,Perdido,MIS,Derived Tank,938,3SVB Ballast Tank Wght,kips,Derived tank weight from 3SVB Ballast Tank Level channel.
Shell,Perdido,MIS,Derived Tank,939,3WVB Ballast Tank Wght,kips,Derived tank weight from 3WVB Ballast Tank Level channel.
Shell,Perdido,MIS,Derived Link,940,DCS Link Health,bool,"DCS Link health status, 0 or 1."
Shell,Perdido,MIS,Derived Link,941,ML Link Health,bool,"ML Link health status, 0 or 1."
Shell,Perdido,MIS,Derived Heli,942,Heli Max Roll 10min,deg,Max of running average of 10 minutes roll angle of rotation about the local body longitudinal (x) axis at vessel origin.
Shell,Perdido,MIS,Derived Heli,943,Heli Min Roll 10min,deg,Min of running average of 10 minutes roll angle of rotation about the local body longitudinal (x) axis at vessel origin.
Shell,Perdido,MIS,Derived Heli,944,Heli Max Pitch 10min,deg,Max of running average of 10 minutes pitch angle of rotation about the local body longitudinal (y) axis at vessel origin.
Shell,Perdido,MIS,Derived Heli,945,Heli Min Pitch 10min,deg,Min of running average of 10 minutes pitch angle of rotation about the local body longitudinal (y) axis at vessel origin.
Shell,Perdido,MIS,Derived Heli,946,Heli Max Heave 10min,ft,Max of running average of 10 minutes heave along the local body longitudinal (z) axis at vessel origin.
Shell,Perdido,MIS,Derived Heli,947,Heli Heave Rate 10min,ft/sec,Running average of 10 minutes heave rate along the local body longitudinal (z) axis at vessel origin.
Shell,Perdido,MIS,Derived Heli,948,Heli Max Heave Rate 10min,ft/sec,Max of running average of 10 minutes heave rate along the local body longitudinal (z) axis at vessel origin.
Shell,Perdido,MIS,Derived Heli,949,Heli Heave Period 10min,sec,Running average of 10 minutes heave period.
Shell,Perdido,MIS,Derived Heli,950,Heli Wind Spd 10min,knots,Running average of 10 minutes wind speed at sensor location.
Shell,Perdido,MIS,Derived Heli,951,Heli Wind Dir 10min,deg,Running average of 10 minutes wind direction at sensor location.
Shell,Perdido,MIS, Derived Draft,952,CL Draft,ft,Calculated distance between the bottom plating (keel) of the Spar and the waterline.
Shell,Perdido,MIS,Derived Keel Position,953,Keel PQ Northings,ft,Derived PQ Northings at keel.
Shell,Perdido,MIS,Derived Keel Position,954,Keel PQ Eastings,ft,Derived PQ Eastings at keel.
Shell,Perdido,MIS,Derived MAS,955,MAS Trim,deg,"Data QA applied on Trim, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,956,MAS List,deg,"Data QA applied on List, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,957,MAS Heading,deg,"Data QA applied on Heading, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,958,MAS Northings,ft,"Data QA applied on Northings, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,959,MAS Eastings,ft,"Data QA applied on Eastings, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,960,MAS Wind Spd,knots,"Data QA applied on Wind Spd, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,961,MAS Wind Dir,deg,"Data QA applied on Wind Dir, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,962,MAS Current Spd,knots,"Data QA applied on Current Spd, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,963,MAS Current Dir,deg,"Data QA applied on Current Dir, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,964,MAS Wave Height,ft,"Data QA applied on Wave Height, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,965,MAS Wave Period,sec,"Data QA applied on Wave Period, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,966,MAS Wave Direction,deg,"Data QA applied on Wave Direction, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,967,MAS CL Draft,ft,"Data QA applied on CL Draft, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,968,MAS BCS Draft 1,ft,"Data QA applied on BCS Draft 1, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,969,MAS BCS Draft 2,ft,"Data QA applied on BCS Draft 2, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,970,MAS Methanol1 Tank Level,ft,"Data QA applied on Methanol1 Tank Level, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,971,MAS Methanol2 Tank Level,ft,"Data QA applied on Methanol2 Tank Level, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,972,MAS LDHI Tank Level,ft,"Data QA applied on LDHI Tank Level, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,973,MAS Drill Water Tank Level,ft,"Data QA applied on Drill Water Tank Level, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,974,MAS Diesel Oil Tank Level,ft,"Data QA applied on Diesel Oil Tank Level, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,975,MAS Hull Dead Oil1 Tnk Lvl,ft,"Data QA applied on Hull Dead Oil1 Tnk Lvl, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,976,MAS Hull Dead Oil2 Tnk Lvl,ft,"Data QA applied on Hull Dead Oil2 Tnk Lvl, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,977,MAS Dry Oil Tank Level,ft,"Data QA applied on Dry Oil Tank Level, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,978,MAS DCS Watchdog Counter,#,"Data QA applied on DCS Watchdog Counter, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,979,MAS 2060 Prt Water Tank A,ft,"Data QA applied on 2060 Prt Water Tank A, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,980,MAS 2060 Prt Water Tank B,ft,"Data QA applied on 2060 Prt Water Tank B, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,981,MAS 2080 Diesel Tank,ft,"Data QA applied on 2080 Diesel Tank, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,982,MAS 8750 Topside HPU,ft,"Data QA applied on 8750 Topside HPU, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,983,MAS 2170 HPU Supply,ft,"Data QA applied on 2170 HPU Supply, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,984,MAS 2170 HPU Return,ft,"Data QA applied on 2170 HPU Return, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,985,MAS 2300 Asphaltene Inh,ft,"Data QA applied on 2300 Asphaltene Inh, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,986,MAS 2310 Corrosion Inhi,ft,"Data QA applied on 2310 Corrosion Inhi, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,987,MAS 2320 Demulsifier,ft,"Data QA applied on 2320 Demulsifier, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,988,MAS 2330 Defoamer,ft,"Data QA applied on 2330 Defoamer, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,989,MAS 2340 LDHI,ft,"Data QA applied on 2340 LDHI, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,990,MAS 2350 Methanol,ft,"Data QA applied on 2350 Methanol, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,991,MAS 2360 Paraffin Inhi,ft,"Data QA applied on 2360 Paraffin Inhi, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,992,MAS 2370 Scale Inhibito,ft,"Data QA applied on 2370 Scale Inhibito, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,993,MAS 2380 Antifoam,ft,"Data QA applied on 2380 Antifoam, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,994,MAS 2390 Acid Dmlsifier,ft,"Data QA applied on 2390 Acid Dmlsifier, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,995,MAS 2400 Water Clarifie,ft,"Data QA applied on 2400 Water Clarifie, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,996,MAS 2410 Flotatn Aid,ft,"Data QA applied on 2410 Flotatn Aid, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,997,MAS 2420 Tri Ethl Glyco,ft,"Data QA applied on 2420 Tri Ethl Glyco, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,998,MAS 2430 H2S Scavenger,ft,"Data QA applied on 2430 H2S Scavenger, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,999,MAS 2440 Nitrate,ft,"Data QA applied on 2440 Nitrate, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1000,MAS 2450 Biocide,ft,"Data QA applied on 2450 Biocide, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1001,MAS 2460 Scale Inhibito,ft,"Data QA applied on 2460 Scale Inhibito, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1002,MAS 2470 O2 Scavenger,ft,"Data QA applied on 2470 O2 Scavenger, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1003,MAS 2480 Gas P/L Corr,ft,"Data QA applied on 2480 Gas P/L Corr, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1004,MAS 2490 Oil P/L Corr,ft,"Data QA applied on 2490 Oil P/L Corr, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1005,MAS 2500 Pour Point Dep,ft,"Data QA applied on 2500 Pour Point Dep, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1006,MAS DRY OIL TANK,ft,"Data QA applied on DRY OIL TANK, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1007,MAS Potable Water Tank A,ft,"Data QA applied on Potable Water Tank A, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1008,MAS Potable Water Tank B,ft,"Data QA applied on Potable Water Tank B, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1009,MAS MBD-1060,%,"Data QA applied on MBD-1060, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1010,MAS MBD-1610A,%,"Data QA applied on MBD-1610A, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1011,MAS MBD-1610B,%,"Data QA applied on MBD-1610B, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1012,MAS MBD-1610C,%,"Data QA applied on MBD-1610C, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1013,MAS MBD-1610D,%,"Data QA applied on MBD-1610D, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1014,MAS MBD-1610E,%,"Data QA applied on MBD-1610E, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1015,MAS BBC1220,%,"Data QA applied on BBC1220, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1016,MAS ABJ-2030,%,"Data QA applied on ABJ-2030, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1017,MAS MBD-124003,%,"Data QA applied on MBD-124003, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1018,MAS MBD-124005,%,"Data QA applied on MBD-124005, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1019,MAS MBJ-1330,%,"Data QA applied on MBJ-1330, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1020,MAS MBD-1520A,%,"Data QA applied on MBD-1520A, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1021,MAS MBD-1520B,%,"Data QA applied on MBD-1520B, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1022,MAS MBD-1520C,%,"Data QA applied on MBD-1520C, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1023,MAS MBD-1520D,%,"Data QA applied on MBD-1520D, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1024,MAS MBD-1520E,%,"Data QA applied on MBD-1520E, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1025,MAS MBF-1190A,%,"Data QA applied on MBF-1190A, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1026,MAS MBF-1190B,%,"Data QA applied on MBF-1190B, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1027,MAS MBF-1200A,%,"Data QA applied on MBF-1200A, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1028,MAS MBF-1200B,%,"Data QA applied on MBF-1200B, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1029,MAS MBM-151001,%,"Data QA applied on MBM-151001, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1030,MAS MBM-151006,%,"Data QA applied on MBM-151006, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1031,MAS MBD-105013,%,"Data QA applied on MBD-105013, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1032,MAS MBD-105018,%,"Data QA applied on MBD-105018, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1033,MAS MAK-1110A04,%,"Data QA applied on MAK-1110A04, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1034,MAS MAK-1110A06,%,"Data QA applied on MAK-1110A06, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1035,MAS MAK-1110B04,%,"Data QA applied on MAK-1110B04, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1036,MAS MAK-1110B06,%,"Data QA applied on MAK-1110B06, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1037,MAS MBF-1090,%,"Data QA applied on MBF-1090, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1038,MAS MBM-154001,%,"Data QA applied on MBM-154001, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1039,MAS MBM-154003,%,"Data QA applied on MBM-154003, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1040,MAS MBF-1080,%,"Data QA applied on MBF-1080, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1041,MAS MBD-1630-25,%,"Data QA applied on MBD-1630-25, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1042,MAS MBD-1630-35,%,"Data QA applied on MBD-1630-35, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1043,MAS Static Tension ML1,kips,"Data QA applied on Static Tension ML1, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1044,MAS Static Tension ML2,kips,"Data QA applied on Static Tension ML2, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1045,MAS Static Tension ML3,kips,"Data QA applied on Static Tension ML3, computed by BMT WinMon."
Shell,Perdido,MIS,Derived MAS,1046,MAS Static Tension ML4,kips,"Data QA applied on Static Tension ML4, computed by BMT WinMon."
