client,facility,system,device,channo,channame,chanunits,description
Woodside,Scarborough,IMMS,,1383,HULL NW2 MP Casting2,uStrain,HULL NW2 MP Casting2 Strain.
Woodside,Scarborough,IMMS,,1384,HULL NW2 MP Casting2 Temp,degC,HULL NW2 MP Casting2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1385,HULL NW2 MP Casting3,uStrain,HULL NW2 MP Casting3 Strain.
Woodside,Scarborough,IMMS,,1386,HULL NW2 MP Casting3 Temp,degC,HULL NW2 MP Casting3 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1387,HULL NW2 MP Casting4,uStrain,HULL NW2 MP Casting4 Strain.
Woodside,Scarborough,IMMS,,1388,HULL NW2 MP Casting4 Temp,degC,HULL NW2 MP Casting4 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1389,HULL NW2 MP Casting5,uStrain,HULL NW2 MP Casting5 Strain.
Woodside,Scarborough,IMMS,,1390,HULL NW2 MP Casting5 Temp,degC,HULL NW2 MP Casting5 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1391,HULL NW Interior 1,uStrain,HULL NW Interior 1 Strain.
Woodside,Scarborough,IMMS,,1392,HULL NW Interior 2,uStrain,HULL NW Interior 2 Strain.
Woodside,Scarborough,IMMS,,1393,HULL NW Interior Temp,degC,HULL NW Interior Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1394,HULL NW Interior 3,uStrain,HULL NW Interior 3 Strain.
Woodside,Scarborough,IMMS,,1395,HULL NW Pontoon Int 1,uStrain,HULL NW Pontoon Int 1 Strain.
Woodside,Scarborough,IMMS,,1396,HULL NW Pontoon Int 2,uStrain,HULL NW Pontoon Int 2 Strain.
Woodside,Scarborough,IMMS,,1397,HULL NW Pontoon Int Temp 1,degC,HULL NW Pontoon Int Temp 1erature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1398,HULL NW Interior 4,uStrain,HULL NW Interior 4 Strain.
Woodside,Scarborough,IMMS,,1399,HULL NW Pontoon Int 3,uStrain,HULL NW Pontoon Int 3 Strain.
Woodside,Scarborough,IMMS,,1400,HULL NW Pontoon Int Temp 2,degC,HULL NW Pontoon Int Temp 2erature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1401,HULL NW Pontoon Interior 4,uStrain,HULL NW Pontoon Interior 4 Strain.
Woodside,Scarborough,IMMS,,1402,HULL NE1 Mating Post1,uStrain,HULL NE1 Mating Post1 Strain.
Woodside,Scarborough,IMMS,,1403,HULL NE1 Mating Post1 Temp,degC,HULL NE1 Mating Post1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1404,HULL NE1 Mating Post2,uStrain,HULL NE1 Mating Post2 Strain.
Woodside,Scarborough,IMMS,,1405,HULL NE1 Mating Post2 Temp,degC,HULL NE1 Mating Post2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1406,HULL NE1 Mating Post3,uStrain,HULL NE1 Mating Post3 Strain.
Woodside,Scarborough,IMMS,,1407,HULL NE1 Mating Post3 Temp,degC,HULL NE1 Mating Post3 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1408,HULL NE1 Web Frame,uStrain,HULL NE1 Web Frame Strain.
Woodside,Scarborough,IMMS,,1409,HULL NE1 Web Frame Temp,degC,HULL NE1 Web Frame Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1410,HULL NE1 MP Casting1,uStrain,HULL NE1 MP Casting1 Strain.
Woodside,Scarborough,IMMS,,1411,HULL NE1 MP Casting1 Temp,degC,HULL NE1 MP Casting1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1412,HULL NE1 MP Casting2,uStrain,HULL NE1 MP Casting2 Strain.
Woodside,Scarborough,IMMS,,1413,HULL NE1 MP Casting2 Temp,degC,HULL NE1 MP Casting2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1414,HULL NE1 MP Casting3,uStrain,HULL NE1 MP Casting3 Strain.
Woodside,Scarborough,IMMS,,1415,HULL NE1 MP Casting3 Temp,degC,HULL NE1 MP Casting3 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1416,HULL NE1 MP Casting4,uStrain,HULL NE1 MP Casting4 Strain.
Woodside,Scarborough,IMMS,,1417,HULL NE1 MP Casting4 Temp,degC,HULL NE1 MP Casting4 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1418,HULL NE1 MP Casting5,uStrain,HULL NE1 MP Casting5 Strain.
Woodside,Scarborough,IMMS,,1419,HULL NE1 MP Casting5 Temp,degC,HULL NE1 MP Casting5 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1420,HULL NE1 O/B Gusset1,uStrain,HULL NE1 O/B Gusset1 Strain.
Woodside,Scarborough,IMMS,,1421,HULL NE1 O/B Gusset1 Temp,degC,HULL NE1 O/B Gusset1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1422,HULL NE1 I/B BHD BR1,uStrain,HULL NE1 I/B BHD BR1 Strain.
Woodside,Scarborough,IMMS,,1423,HULL NE1 I/B BHD BR1 Temp,degC,HULL NE1 I/B BHD BR1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1424,HULL NE1 O/B Shell1,uStrain,HULL NE1 O/B Shell1 Strain.
Woodside,Scarborough,IMMS,,1425,HULL NE1 P-C D Bracket,uStrain,HULL NE1 P-C D Bracket Strain.
Woodside,Scarborough,IMMS,,1426,HULL NE1 I/B Pontoon T,uStrain,HULL NE1 I/B Pontoon T Strain.
Woodside,Scarborough,IMMS,,1427,HULL NE1 O/B Gusset2,uStrain,HULL NE1 O/B Gusset2 Strain.
Woodside,Scarborough,IMMS,,1428,HULL NE1 O/B Gusset2 Temp,degC,HULL NE1 O/B Gusset2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1429,HULL NE1 I/B BHD BR2,uStrain,HULL NE1 I/B BHD BR2 Strain.
Woodside,Scarborough,IMMS,,1430,HULL NE1 I/B BHD BR2 Temp,degC,HULL NE1 I/B BHD BR2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1431,HULL NE1 O/B Shell2,uStrain,HULL NE1 O/B Shell2 Strain.
Woodside,Scarborough,IMMS,,1432,HULL NE2 Mating Post1,uStrain,HULL NE2 Mating Post1 Strain.
Woodside,Scarborough,IMMS,,1433,HULL NE2 Mating Post1 Temp,degC,HULL NE2 Mating Post1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1434,HULL NE2 Mating Post2,uStrain,HULL NE2 Mating Post2 Strain.
Woodside,Scarborough,IMMS,,1435,HULL NE2 Mating Post2 Temp,degC,HULL NE2 Mating Post2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1436,HULL NE2 Mating Post3,uStrain,HULL NE2 Mating Post3 Strain.
Woodside,Scarborough,IMMS,,1437,HULL NE2 Mating Post3 Temp,degC,HULL NE2 Mating Post3 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1438,HULL NE2 Web Frame,uStrain,HULL NE2 Web Frame Strain.
Woodside,Scarborough,IMMS,,1439,HULL NE2 Web Frame Temp,degC,HULL NE2 Web Frame Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1440,HULL NE2 MP Casting1,uStrain,HULL NE2 MP Casting1 Strain.
Woodside,Scarborough,IMMS,,1441,HULL NE2 MP Casting1 Temp,degC,HULL NE2 MP Casting1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1442,HULL NE2 MP Casting2,uStrain,HULL NE2 MP Casting2 Strain.
Woodside,Scarborough,IMMS,,1443,HULL NE2 MP Casting2 Temp,degC,HULL NE2 MP Casting2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1444,HULL NE2 MP Casting3,uStrain,HULL NE2 MP Casting3 Strain.
Woodside,Scarborough,IMMS,,1445,HULL NE2 MP Casting3 Temp,degC,HULL NE2 MP Casting3 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1446,HULL NE2 MP Casting4,uStrain,HULL NE2 MP Casting4 Strain.
Woodside,Scarborough,IMMS,,1447,HULL NE2 MP Casting4 Temp,degC,HULL NE2 MP Casting4 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1448,HULL NE2 MP Casting5,uStrain,HULL NE2 MP Casting5 Strain.
Woodside,Scarborough,IMMS,,1449,HULL NE2 MP Casting5 Temp,degC,HULL NE2 MP Casting5 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1450,HULL NE Interior 1,uStrain,HULL NE Interior 1 Strain.
Woodside,Scarborough,IMMS,,1451,HULL NE Interior 2,uStrain,HULL NE Interior 2 Strain.
Woodside,Scarborough,IMMS,,1452,HULL NE Interior Temp,degC,HULL NE Interior Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1453,HULL NE Interior 3,uStrain,HULL NE Interior 3 Strain.
Woodside,Scarborough,IMMS,,1454,HULL NE Pontoon Int 1,uStrain,HULL NE Pontoon Int 1 Strain.
Woodside,Scarborough,IMMS,,1455,HULL NE Pontoon Int 2,uStrain,HULL NE Pontoon Int 2 Strain.
Woodside,Scarborough,IMMS,,1456,HULL NE Pontoon Int Temp 1,degC,HULL NE Pontoon Int Temp 1erature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1457,HULL NE Interior 4,uStrain,HULL NE Interior 4 Strain.
Woodside,Scarborough,IMMS,,1458,HULL NE Pontoon Int 3,uStrain,HULL NE Pontoon Int 3 Strain.
Woodside,Scarborough,IMMS,,1459,HULL NE Pontoon Int Temp 2,degC,HULL NE Pontoon Int Temp 2erature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1460,HULL NE Pontoon Int 4,uStrain,HULL NE Pontoon Int 4 Strain.
Woodside,Scarborough,IMMS,,1461,HULL SW1 Mating Post1,uStrain,HULL SW1 Mating Post1 Strain.
Woodside,Scarborough,IMMS,,1462,HULL SW1 Mating Post1 Temp,degC,HULL SW1 Mating Post1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1463,HULL SW1 Mating Post2,uStrain,HULL SW1 Mating Post2 Strain.
Woodside,Scarborough,IMMS,,1464,HULL SW1 Mating Post2 Temp,degC,HULL SW1 Mating Post2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1465,HULL SW1 Mating Post3,uStrain,HULL SW1 Mating Post3 Strain.
Woodside,Scarborough,IMMS,,1466,HULL SW1 Mating Post3 Temp,degC,HULL SW1 Mating Post3 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1467,HULL SW1 Web Frame,uStrain,HULL SW1 Web Frame Strain.
Woodside,Scarborough,IMMS,,1468,HULL SW1 Web Frame Temp,degC,HULL SW1 Web Frame Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1469,HULL SW1 MP Casting1,uStrain,HULL SW1 MP Casting1 Strain.
Woodside,Scarborough,IMMS,,1470,HULL SW1 MP Casting1 Temp,degC,HULL SW1 MP Casting1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1471,HULL SW1 MP Casting2,uStrain,HULL SW1 MP Casting2 Strain.
Woodside,Scarborough,IMMS,,1472,HULL SW1 MP Casting2 Temp,degC,HULL SW1 MP Casting2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1473,HULL SW1 MP Casting3,uStrain,HULL SW1 MP Casting3 Strain.
Woodside,Scarborough,IMMS,,1474,HULL SW1 MP Casting3 Temp,degC,HULL SW1 MP Casting3 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1475,HULL SW1 MP Casting4,uStrain,HULL SW1 MP Casting4 Strain.
Woodside,Scarborough,IMMS,,1476,HULL SW1 MP Casting4 Temp,degC,HULL SW1 MP Casting4 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1477,HULL SW1 MP Casting5,uStrain,HULL SW1 MP Casting5 Strain.
Woodside,Scarborough,IMMS,,1478,HULL SW1 MP Casting5 Temp,degC,HULL SW1 MP Casting5 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1479,HULL SW1 O/B Gusset1,uStrain,HULL SW1 O/B Gusset1 Strain.
Woodside,Scarborough,IMMS,,1480,HULL SW1 O/B Gusset1 Temp,degC,HULL SW1 O/B Gusset1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1481,HULL SW1 I/B BHD BR1,uStrain,HULL SW1 I/B BHD BR1 Strain.
Woodside,Scarborough,IMMS,,1482,HULL SW1 I/B BHD BR1 Temp,degC,HULL SW1 I/B BHD BR1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1483,HULL SW1 O/B Shell1,uStrain,HULL SW1 O/B Shell1 Strain.
Woodside,Scarborough,IMMS,,1484,HULL SW1 P-C D Bracket,uStrain,HULL SW1 P-C D Bracket Strain.
Woodside,Scarborough,IMMS,,1485,HULL SW1 I/B Pontoon T,uStrain,HULL SW1 I/B Pontoon T Strain.
Woodside,Scarborough,IMMS,,1486,HULL SW1 O/B Gusset2,uStrain,HULL SW1 O/B Gusset2 Strain.
Woodside,Scarborough,IMMS,,1487,HULL SW1 O/B Gusset2 Temp,degC,HULL SW1 O/B Gusset2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1488,HULL SW1 I/B BHD BR2,uStrain,HULL SW1 I/B BHD BR2 Strain.
Woodside,Scarborough,IMMS,,1489,HULL SW1 I/B BHD BR2 Temp,degC,HULL SW1 I/B BHD BR2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1490,HULL SW1 O/B Shell2,uStrain,HULL SW1 O/B Shell2 Strain.
Woodside,Scarborough,IMMS,,1491,HULL SW2 Mating Post1,uStrain,HULL SW2 Mating Post1 Strain.
Woodside,Scarborough,IMMS,,1492,HULL SW2 Mating Post1 Temp,degC,HULL SW2 Mating Post1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1493,HULL SW2 Mating Post2,uStrain,HULL SW2 Mating Post2 Strain.
Woodside,Scarborough,IMMS,,1494,HULL SW2 Mating Post2 Temp,degC,HULL SW2 Mating Post2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1495,HULL SW2 Mating Post3,uStrain,HULL SW2 Mating Post3 Strain.
Woodside,Scarborough,IMMS,,1496,HULL SW2 Mating Post3 Temp,degC,HULL SW2 Mating Post3 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1497,HULL SW2 Web Frame,uStrain,HULL SW2 Web Frame Strain.
Woodside,Scarborough,IMMS,,1498,HULL SW2 Web Frame Temp,degC,HULL SW2 Web Frame Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1499,HULL SW2 MP Casting1,uStrain,HULL SW2 MP Casting1 Strain.
Woodside,Scarborough,IMMS,,1500,HULL SW2 MP Casting1 Temp,degC,HULL SW2 MP Casting1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1501,HULL SW2 MP Casting2,uStrain,HULL SW2 MP Casting2 Strain.
Woodside,Scarborough,IMMS,,1502,HULL SW2 MP Casting2 Temp,degC,HULL SW2 MP Casting2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1503,HULL SW2 MP Casting3,uStrain,HULL SW2 MP Casting3 Strain.
Woodside,Scarborough,IMMS,,1504,HULL SW2 MP Casting3 Temp,degC,HULL SW2 MP Casting3 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1505,HULL SW2 MP Casting4,uStrain,HULL SW2 MP Casting4 Strain.
Woodside,Scarborough,IMMS,,1506,HULL SW2 MP Casting4 Temp,degC,HULL SW2 MP Casting4 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1507,HULL SW2 MP Casting5,uStrain,HULL SW2 MP Casting5 Strain.
Woodside,Scarborough,IMMS,,1508,HULL SW2 MP Casting5 Temp,degC,HULL SW2 MP Casting5 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1509,HULL SW Interior 1,uStrain,HULL SW Interior 1 Strain.
Woodside,Scarborough,IMMS,,1510,HULL SW Interior 2,uStrain,HULL SW Interior 2 Strain.
Woodside,Scarborough,IMMS,,1511,HULL SW Interior Temp,degC,HULL SW Interior Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1512,HULL SW Interior 3,uStrain,HULL SW Interior 3 Strain.
Woodside,Scarborough,IMMS,,1513,HULL SW Pontoon Int 1,uStrain,HULL SW Pontoon Int 1 Strain.
Woodside,Scarborough,IMMS,,1514,HULL SW Pontoon Int 2,uStrain,HULL SW Pontoon Int 2 Strain.
Woodside,Scarborough,IMMS,,1515,HULL SW Pontoon Int Temp 1,degC,HULL SW Pontoon Int Temp 1erature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1516,HULL SW Interior 4,uStrain,HULL SW Interior 4 Strain.
Woodside,Scarborough,IMMS,,1517,HULL SW Pontoon Int 3,uStrain,HULL SW Pontoon Int 3 Strain.
Woodside,Scarborough,IMMS,,1518,HULL SW Pontoon Int Temp 2,degC,HULL SW Pontoon Int Temp 2erature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1519,HULL SW Pontoon Int 4,uStrain,HULL SW Pontoon Int 4 Strain.
Woodside,Scarborough,IMMS,,1520,HULL SE1 Mating Post1,uStrain,HULL SE1 Mating Post1 Strain.
Woodside,Scarborough,IMMS,,1521,HULL SE1 Mating Post1 Temp,degC,HULL SE1 Mating Post1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1522,HULL SE1 Mating Post2,uStrain,HULL SE1 Mating Post2 Strain.
Woodside,Scarborough,IMMS,,1523,HULL SE1 Mating Post2 Temp,degC,HULL SE1 Mating Post2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1524,HULL SE1 Mating Post3,uStrain,HULL SE1 Mating Post3 Strain.
Woodside,Scarborough,IMMS,,1525,HULL SE1 Mating Post3 Temp,degC,HULL SE1 Mating Post3 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1526,HULL SE1 Web Frame,uStrain,HULL SE1 Web Frame Strain.
Woodside,Scarborough,IMMS,,1527,HULL SE1 Web Frame Temp,degC,HULL SE1 Web Frame Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1528,HULL SE1 MP Casting1,uStrain,HULL SE1 MP Casting1 Strain.
Woodside,Scarborough,IMMS,,1529,HULL SE1 MP Casting1 Temp,degC,HULL SE1 MP Casting1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1530,HULL SE1 MP Casting2,uStrain,HULL SE1 MP Casting2 Strain.
Woodside,Scarborough,IMMS,,1531,HULL SE1 MP Casting2 Temp,degC,HULL SE1 MP Casting2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1532,HULL SE1 MP Casting3,uStrain,HULL SE1 MP Casting3 Strain.
Woodside,Scarborough,IMMS,,1533,HULL SE1 MP Casting3 Temp,degC,HULL SE1 MP Casting3 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1534,HULL SE1 MP Casting4,uStrain,HULL SE1 MP Casting4 Strain.
Woodside,Scarborough,IMMS,,1535,HULL SE1 MP Casting4 Temp,degC,HULL SE1 MP Casting4 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1536,HULL SE1 MP Casting5,uStrain,HULL SE1 MP Casting5 Strain.
Woodside,Scarborough,IMMS,,1537,HULL SE1 MP Casting5 Temp,degC,HULL SE1 MP Casting5 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1538,HULL SE1 O/B Gusset1,uStrain,HULL SE1 O/B Gusset1 Strain.
Woodside,Scarborough,IMMS,,1539,HULL SE1 O/B Gusset1 Temp,degC,HULL SE1 O/B Gusset1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1540,HULL SE1 I/B BHD BR1,uStrain,HULL SE1 I/B BHD BR1 Strain.
Woodside,Scarborough,IMMS,,1541,HULL SE1 I/B BHD BR1 Temp,degC,HULL SE1 I/B BHD BR1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1542,HULL SE1 O/B Shell1,uStrain,HULL SE1 O/B Shell1 Strain.
Woodside,Scarborough,IMMS,,1543,HULL SE1 P-C D Bracket,uStrain,HULL SE1 P-C D Bracket Strain.
Woodside,Scarborough,IMMS,,1544,HULL SE1 I/B Pontoon T,uStrain,HULL SE1 I/B Pontoon T Strain.
Woodside,Scarborough,IMMS,,1545,HULL SE1 O/B Gusset2,uStrain,HULL SE1 O/B Gusset2 Strain.
Woodside,Scarborough,IMMS,,1546,HULL SE1 O/B Gusset2 Temp,degC,HULL SE1 O/B Gusset2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1547,HULL SE1 I/B BHD BR2,uStrain,HULL SE1 I/B BHD BR2 Strain.
Woodside,Scarborough,IMMS,,1548,HULL SE1 I/B BHD BR2 Temp,degC,HULL SE1 I/B BHD BR2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1549,HULL SE1 O/B Shell2,uStrain,HULL SE1 O/B Shell2 Strain.
Woodside,Scarborough,IMMS,,1550,HULL SE2 Mating Post1,uStrain,HULL SE2 Mating Post1 Strain.
Woodside,Scarborough,IMMS,,1551,HULL SE2 Mating Post1 Temp,degC,HULL SE2 Mating Post1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1552,HULL SE2 Mating Post2,uStrain,HULL SE2 Mating Post2 Strain.
Woodside,Scarborough,IMMS,,1553,HULL SE2 Mating Post2 Temp,degC,HULL SE2 Mating Post2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1554,HULL SE2 Mating Post3,uStrain,HULL SE2 Mating Post3 Strain.
Woodside,Scarborough,IMMS,,1555,HULL SE2 Mating Post3 Temp,degC,HULL SE2 Mating Post3 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1556,HULL SE2 Web Frame,uStrain,HULL SE2 Web Frame Strain.
Woodside,Scarborough,IMMS,,1557,HULL SE2 Web Frame Temp,degC,HULL SE2 Web Frame Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1558,HULL SE2 MP Casting1,uStrain,HULL SE2 MP Casting1 Strain.
Woodside,Scarborough,IMMS,,1559,HULL SE2 MP Casting1 Temp,degC,HULL SE2 MP Casting1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1560,HULL SE2 MP Casting2,uStrain,HULL SE2 MP Casting2 Strain.
Woodside,Scarborough,IMMS,,1561,HULL SE2 MP Casting2 Temp,degC,HULL SE2 MP Casting2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1562,HULL SE2 MP Casting3,uStrain,HULL SE2 MP Casting3 Strain.
Woodside,Scarborough,IMMS,,1563,HULL SE2 MP Casting3 Temp,degC,HULL SE2 MP Casting3 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1564,HULL SE2 MP Casting4,uStrain,HULL SE2 MP Casting4 Strain.
Woodside,Scarborough,IMMS,,1565,HULL SE2 MP Casting4 Temp,degC,HULL SE2 MP Casting4 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1566,HULL SE2 MP Casting5,uStrain,HULL SE2 MP Casting5 Strain.
Woodside,Scarborough,IMMS,,1567,HULL SE2 MP Casting5 Temp,degC,HULL SE2 MP Casting5 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1568,HULL SE Interior 1,uStrain,HULL SE Interior 1 Strain.
Woodside,Scarborough,IMMS,,1569,HULL SE Interior 2,uStrain,HULL SE Interior 2 Strain.
Woodside,Scarborough,IMMS,,1570,HULL SE Interior Temp,degC,HULL SE Interior Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1571,HULL SE Interior 3,uStrain,HULL SE Interior 3 Strain.
Woodside,Scarborough,IMMS,,1572,HULL SE Pontoon Int 1,uStrain,HULL SE Pontoon Int 1 Strain.
Woodside,Scarborough,IMMS,,1573,HULL SE Pontoon Int 2,uStrain,HULL SE Pontoon Int 2 Strain.
Woodside,Scarborough,IMMS,,1574,HULL SE Pontoon Int Temp 1,degC,HULL SE Pontoon Int Temp 1erature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1575,HULL SE Interior 4,uStrain,HULL SE Interior 4 Strain.
Woodside,Scarborough,IMMS,,1576,HULL SE Pontoon Int 3,uStrain,HULL SE Pontoon Int 3 Strain.
Woodside,Scarborough,IMMS,,1577,HULL SE Pontoon Int Temp 2,degC,HULL SE Pontoon Int Temp 2erature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1578,HULL SE Pontoon Int 4,uStrain,HULL SE Pontoon Int 4 Strain.
Woodside,Scarborough,IMMS,,1579,PRY/SQ Q1 Girder1,uStrain,PRY/SQ Q1 Girder1 Strain.
Woodside,Scarborough,IMMS,,1580,PRY/SQ Q1 Girder1 Temp,degC,PRY/SQ Q1 Girder1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1581,PRY/SQ Q1 Girder2,uStrain,PRY/SQ Q1 Girder2 Strain.
Woodside,Scarborough,IMMS,,1582,PRY/SQ Q1 Girder2 Temp,degC,PRY/SQ Q1 Girder2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1583,PRY/SQ Q1 Girder3,uStrain,PRY/SQ Q1 Girder3 Strain.
Woodside,Scarborough,IMMS,,1584,PRY/SQ Q1 Girder3 Temp,degC,PRY/SQ Q1 Girder3 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1585,PRY/SQ Q2 Girder1,uStrain,PRY/SQ Q2 Girder1 Strain.
Woodside,Scarborough,IMMS,,1586,PRY/SQ Q2 Girder1 Temp,degC,PRY/SQ Q2 Girder1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1587,PRY/SQ Q2 Girder2,uStrain,PRY/SQ Q2 Girder2 Strain.
Woodside,Scarborough,IMMS,,1588,PRY/SQ Q2 Girder2 Temp,degC,PRY/SQ Q2 Girder2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1589,PRY/SQ Q2 Girder3,uStrain,PRY/SQ Q2 Girder3 Strain.
Woodside,Scarborough,IMMS,,1590,PRY/SQ Q2 Girder3 Temp,degC,PRY/SQ Q2 Girder3 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1591,PRY/SQ Q3 Girder1,uStrain,PRY/SQ Q3 Girder1 Strain.
Woodside,Scarborough,IMMS,,1592,PRY/SQ Q3 Girder1 Temp,degC,PRY/SQ Q3 Girder1 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1593,PRY/SQ Q3 Girder2,uStrain,PRY/SQ Q3 Girder2 Strain.
Woodside,Scarborough,IMMS,,1594,PRY/SQ Q3 Girder2 Temp,degC,PRY/SQ Q3 Girder2 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1595,PRY/SQ Q3 Girder3,uStrain,PRY/SQ Q3 Girder3 Strain.
Woodside,Scarborough,IMMS,,1596,PRY/SQ Q3 Girder3 Temp,degC,PRY/SQ Q3 Girder3 Temperature. Used for temperature correction of strain.
Woodside,Scarborough,IMMS,,1597,PRY/SQ Q4 Girder1,uStrain,PRY/SQ Q4 Girder1 Strain.
